Date,Agric,Food ,Soda ,Beer ,Smoke,Toys ,Fun  ,Books,Hshld,Clths,Hlth ,MedEq,Drugs,Chems,Rubbr,Txtls,BldMt,Cnstr,Steel,FabPr,Mach ,ElcEq,Autos,Aero ,Ships,Guns ,Gold ,Mines,Coal ,Oil  ,Util ,Telcm,PerSv,BusSv,Hardw,Softw,Chips,LabEq,Paper,Boxes,Trans,Whlsl,Rtail,Meals,Banks,Insur,RlEst,Fin  ,Other
195209,  -8.24,  -1.60, -99.99, -13.02,  -0.86,  -3.04,  -2.49,  -0.85,  -1.14,  -1.69, -99.99,  -1.82,  -4.91,  -1.85,  -4.24,  -5.85,  -2.29,  -6.52,  -4.12, -99.99,  -2.60,   1.52,  -1.09,  -2.16,  -1.70, -99.99, -99.99,  -2.72,  -0.04,  -4.43,  -0.23,  -1.77,  -1.13,  -1.73,  -1.64, -99.99,  -4.42,  -1.15,  -6.17,  -0.55,  -2.37,  -4.39,  -0.88,   0.88,   0.08,   1.57,   2.57,  -1.29,   0.89
195210,  -4.88,  -1.52, -99.99,  -2.91,   7.19,  -0.93,  -7.44,  -0.18,   0.23,  -3.36, -99.99,  -5.34,  -1.04,  -2.11,  -2.70,  -7.41,  -2.20,   0.31,  -1.58, -99.99,  -2.42,  -0.79,   1.25,   1.13,  -1.35, -99.99, -99.99,  -5.01,  -2.29,   0.31,  -0.06,   0.92,   2.88,   0.35,  -0.50, -99.99,   3.95,  -5.49,  -0.23,  -2.09,   0.00,   0.29,  -1.42,  -1.09,  -2.44,  -3.03,  -2.65,  -4.36,  -6.25
195211,   2.75,   4.18, -99.99,   9.09,   6.70,   3.88,   9.03,   5.20,   4.91,   6.83, -99.99,   4.32,   6.92,   9.09,   6.73,   5.02,   6.09,   0.23,   5.98, -99.99,   6.71,  10.14,   6.05,   4.17,   4.96, -99.99, -99.99,   4.92,   8.73,   0.78,   4.66,   3.90,  -3.35,   1.10,   5.07, -99.99,  12.69,   5.94,   4.88,   7.77,   6.65,   3.92,   3.51,  -0.51,   8.45,   7.65,   4.17,   4.87,   7.30
195212,   0.55,   0.98, -99.99,  -0.95,   0.23,   4.69,   5.75,   2.13,   0.81,  -0.41, -99.99,   0.79,  -2.70,   1.45,  -2.05,   3.88,   2.08,   1.66,   3.82, -99.99,   1.31,   1.81,   6.86,   2.29,   0.17, -99.99, -99.99,   1.80,  -2.34,   4.55,   1.50,  -0.36,  -2.85,   1.57,   5.30, -99.99,   4.09,   0.31,  -0.54,   2.99,   3.14,   1.87,   0.56,   3.76,   0.43,  -0.42,   7.00,   8.15,  -0.06
195301,  -1.05,   2.90, -99.99,  -0.22,   4.74,   1.94,   0.12,   2.64,   0.09,   0.32, -99.99,  -6.10,  -5.23,   0.19,   2.02,  -3.01,   0.88,  -0.48,   1.42, -99.99,  -0.34,  -3.35,  -0.45,   7.72,   3.93, -99.99, -99.99,  -0.26,   1.73,  -3.11,   0.60,   1.03,   1.75,   2.93,  -0.24, -99.99,  -1.76,   0.05,  -1.22,  -1.44,   1.56,  -0.80,   0.66,   3.09,   0.94,   1.98,   3.48,  -2.84,   2.29
195302,  -5.54,   0.69, -99.99,  -0.27,   3.78,   0.76,   4.43,   7.16,  -0.99,   3.23, -99.99,   2.90,   1.45,  -3.30,  -0.86,   0.95,  -0.43,  -0.04,  -1.61, -99.99,  -1.29,   0.03,  -2.47,   0.78,   0.90, -99.99, -99.99,   2.41,  -1.47,  -0.68,   0.08,  -0.45,  -0.32,   0.81,   0.75, -99.99,  -5.80,   2.04,  -4.68,   0.68,  -1.75,  -1.98,  -0.73,   2.36,  -0.16,  -3.26,   0.24,  -1.01,  -3.33
195303,   2.60,  -1.42, -99.99,  -2.06,  -4.71,   6.91,   3.33,  -2.05,  -0.80,  -2.75, -99.99,   0.84,  -0.85,  -0.08,  -1.42,  -5.20,  -0.64,  -1.85,  -5.06, -99.99,  -1.38,  -2.32,  -4.69,  -6.19,  -1.97, -99.99, -99.99,  -4.15,  -7.12,  -0.54,  -0.33,  -1.82,   3.41,  -0.56,   0.07, -99.99,   5.04,  -0.50,  -5.75,  -0.93,  -2.91,  -1.80,  -0.85,   0.99,  -2.27,  -1.04,   1.88,   3.32,   2.80
195304,  -3.54,  -0.47, -99.99,  -4.25,   4.50,  -2.64,  -2.90,   0.48,  -3.95,  -1.44, -99.99,  -5.01,  -5.45,  -3.50,  -1.17,  -3.23,  -2.30,  -2.81,  -2.06, -99.99,  -2.09,   0.62,  -2.08,  -4.54,  -4.04, -99.99, -99.99,  -2.08,  -6.97,  -5.19,  -3.27,  -1.04,   0.45,  -4.19,  -4.66, -99.99,  -3.19,   0.96,  -4.09,  -2.25,  -3.18,  -4.04,  -0.91,  -1.36,  -3.40,  -3.26,  -1.42,  -6.34,  -1.87
195305,  -0.42,  -0.20, -99.99,   0.25,  -1.10,   2.52,  -0.84,  -1.70,  -0.20,  -0.01, -99.99,   0.12,  -0.62,  -0.55,   1.10,  -0.98,  -0.48,  -1.61,  -1.17, -99.99,  -0.77,   0.68,  -1.63,   1.98,   2.67, -99.99, -99.99,  -2.84,  -1.36,   0.76,  -0.61,   0.35,   9.21,   1.13,   2.78, -99.99,   3.87,  -2.09,  -1.71,   0.78,   2.14,   0.24,   1.03,  -0.69,   1.06,  -6.36,   2.32,   1.39,   1.09
195306,   0.99,  -2.34, -99.99,  -1.06,   1.14,  -5.53,  -2.37,  -4.64,  -5.03,  -2.23, -99.99,  -1.48,  -4.14,  -1.42,   0.69,  -0.70,  -4.88,  -4.61,  -3.28, -99.99,  -4.95,  -2.59,  -3.11,  -3.74,  -4.73, -99.99, -99.99,  -4.24,  -4.01,  -0.11,  -3.46,  -0.93,   1.02,  -3.04,  -3.25, -99.99,  -4.72,  -1.51,  -4.03,  -0.84,  -1.64,  -6.65,  -2.28,  -3.94,  -4.78,  -0.98,  -3.84,  -3.81,  -2.19
195307,   1.40,   2.30, -99.99,   3.10,   4.68,   3.14,   2.93,  -1.77,   4.84,   0.01, -99.99,   6.47,   3.16,   2.59,   1.81,   1.01,   2.16,   1.57,   3.28, -99.99,   0.36,   2.40,   0.53,  -0.73,   0.46, -99.99, -99.99,   1.16,   0.22,   3.94,   3.05,   0.94,  -0.90,   0.37,   2.27, -99.99,   2.40,   1.74,   0.11,   3.22,   1.17,  -0.74,   1.93,   1.29,   0.36,   0.75,   1.97,   2.48,   0.15
195308,  -3.04,  -3.20, -99.99,  -3.12,  -6.55,  -7.30,  -6.51,  -9.03,  -3.98,  -1.70, -99.99,   1.82,  -0.72,  -3.34,  -1.72,  -5.94,  -4.81,  -4.51,  -9.32, -99.99,  -6.80,  -6.32,  -7.97,  -2.91,  -6.12, -99.99, -99.99,  -7.55,  -8.21,  -7.53,  -0.78,  -0.86,  -0.97,  -2.69,  -1.75, -99.99,  -4.60,  -0.70,  -7.88,  -5.85,  -9.31,   0.28,  -3.04,  -9.38,  -0.73,  -2.05,  -2.74,  -6.78,  -2.25
195309,  -6.18,  -0.02, -99.99,  -3.61,   3.46,  -1.28,  -4.19,   2.73,  -1.79,  -2.46, -99.99,  -1.35,   0.25,   1.63,  -1.75,  -2.64,   0.37,   1.63,  -0.86, -99.99,  -0.72,   4.25,  -0.55,   3.64,  -4.55, -99.99, -99.99,  -0.94,  -3.86,  -1.99,   1.08,   0.32,  -1.71,  -1.26,  -2.09, -99.99,   4.01,   1.39,   0.55,   3.66,  -2.11,  -2.70,  -0.11,  -0.88,   0.88,   3.26,  -5.95,  -1.97,  -0.95
195310,  -5.79,   1.71, -99.99,   2.47,  -1.95,   4.63,   1.80,  11.02,   5.77,   1.75, -99.99,   4.32,   2.18,   4.48,  11.73,  -0.01,   5.65,   4.33,   8.25, -99.99,   3.93,   8.43,   8.02,   5.63,   5.06, -99.99, -99.99,   3.32,   1.33,   5.57,   4.11,   1.39,   5.41,   1.05,   1.20, -99.99,   8.96,   8.32,   6.07,   6.72,   3.32,   0.51,   0.68,  -0.06,   5.31,  -0.42,  11.24,   5.31,   0.62
195311,  -0.52,   2.27, -99.99,   4.02,  -9.10,   2.67,  12.10,   2.32,   4.03,   0.16, -99.99,   7.16,   7.22,   3.68,   0.86,  -1.58,   3.06,  -0.15,   0.36, -99.99,   2.42,   5.87,  -0.71,   4.07,   2.36, -99.99, -99.99,  -1.36,   2.86,   0.58,   2.51,   2.23,   2.79,   0.63,   1.41, -99.99,   2.25,   0.51,  -0.27,   6.52,   0.87,   1.09,   2.43,   1.37,   4.21,   6.79,  -2.93,   1.33,   3.41
195312,  -1.66,   0.92, -99.99,  -1.94,  -4.89,  -2.22,   1.98,  -1.31,  -0.54,  -2.31, -99.99,  -3.91,  -1.63,   0.63,   5.72,  -3.76,   0.93,  -4.18,  -1.47, -99.99,  -1.20,  -1.66,  -0.93,   2.22,  -2.10, -99.99, -99.99,  -4.02,  -5.83,   0.39,   0.19,  -0.89,   3.50,   3.51,   5.38, -99.99,  -0.11,  -0.03,  -3.29,   1.01,  -4.66,  -0.66,   0.58,  -1.32,   0.73,  -0.64,   1.04,  -1.54,   3.69
195401,   8.09,   3.61, -99.99,   5.98,   2.07,   3.53,   2.98,   8.25,   3.57,   2.61, -99.99,   3.92,   5.82,   1.01,   8.44,   7.32,   6.25,   6.39,   7.55, -99.99,   7.81,   7.15,   5.64,   7.90,   7.16, -99.99, -99.99,   8.19,   9.32,   8.59,   2.97,   1.89,  -0.83,   1.07,   6.27, -99.99,   3.78,   6.95,  14.68,   3.64,   7.71,   6.83,   2.88,   5.81,   5.39,  -1.51,   5.62,   4.23,   3.48
195402,   0.67,  -0.77, -99.99,  -0.75,  -5.06,  -2.29,   3.31,   5.75,  -0.73,   1.37, -99.99,  -0.17,  -0.74,  -0.63,  -1.99,   0.97,   1.82,  -0.85,  -1.07, -99.99,   2.02,   5.25,   0.13,   6.34,   2.06, -99.99, -99.99,   3.46,  -7.91,   1.89,   1.22,   2.57,  -0.48,   1.50,   4.08, -99.99,   1.79,   4.01,  -1.51,   0.82,   0.18,   2.52,  -0.45,   0.46,   0.57,   3.89,   1.91,   0.75,   3.04
195403,   0.27,   2.49, -99.99,  -3.59,   0.00,   2.72,   4.08,   0.17,   4.93,   1.09, -99.99,  -1.84,   0.21,   4.38,   0.63,  -3.05,   1.33,   3.00,   5.68, -99.99,   1.02,   6.35,   3.59,  15.98,   3.06, -99.99, -99.99,   3.14,   0.51,   4.24,   2.40,   0.35,   2.35,   1.91,  17.17, -99.99,  10.12,   4.73,   1.74,   6.14,  -0.75,  -0.88,   0.16,  -2.84,   3.87,   3.47,  -1.31,   5.32,   1.80
195404,   3.91,   0.69, -99.99,  -1.39,   4.03,   4.88,  -0.35,   7.08,   2.68,  -0.62, -99.99,  -3.70,   1.65,   6.54,  12.34,  -5.67,   3.46,   4.58,   6.58, -99.99,   5.10,  12.37,   3.54,  -0.36,   1.14, -99.99, -99.99,   3.04,  -2.14,   6.19,   0.93,   1.96,   0.14,   2.69,   1.60, -99.99,   4.49,   3.75,   2.66,   7.91,   1.53,   0.64,   1.44,   1.75,   3.66,   6.93,  -0.65,   6.96,   0.39
195405,  -6.93,   1.63, -99.99,   5.23,  -1.70,  -0.63,   3.98,   3.80,   5.93,   3.47, -99.99,   7.95,   0.31,   3.04,  -1.48,  12.17,   2.68,   0.11,   5.78, -99.99,   4.32,  -3.65,   3.03,   7.08,   5.06, -99.99, -99.99,   6.77,   7.03,   2.00,   2.23,   1.22,   5.09,   0.61,   5.74, -99.99,   4.01,   6.15,   6.13,   2.04,   4.64,   0.55,   2.28,   6.56,  -0.42,  -0.44,  -1.61,   3.29,  -0.21
195406,   9.77,   1.98, -99.99,  -2.69,  -9.53,   0.22,   0.50,   2.38,   5.03,   1.55, -99.99,   3.24,  -3.77,   3.70,  -2.22,   2.32,   5.37,   2.80,   1.09, -99.99,   1.53,  12.35,   1.52,   3.70,   2.24, -99.99, -99.99,  -1.07,   3.22,  -6.02,   0.70,  -0.78,   1.96,   1.04,   3.54, -99.99,   9.43,  -0.11,   8.35,   5.28,   0.86,   4.98,   2.10,   8.25,   2.52,   4.31,   3.60,   0.36,   1.04
195407,  -0.96,   5.86, -99.99,   8.72,   8.07,   9.03,   6.94,   5.04,   1.33,   6.72, -99.99,  -2.56,   9.70,   2.21,  -0.60,   7.45,   5.40,   5.84,   7.96, -99.99,   4.77,  -1.39,  10.16,  15.64,   6.66, -99.99, -99.99,   5.43,   0.84,   4.22,   5.11,   4.36,   1.61,   4.19,   2.40, -99.99,   1.60,  -0.70,   8.42,   5.46,   6.40,   5.13,   3.97,   9.72,  10.26,   7.88,  13.20,   3.76,   4.42
195408,  -2.98,  -3.61, -99.99,  -0.21,  -2.63,  -6.42,   8.50,  -0.71,   2.09,  -4.45, -99.99,  -2.10,  -3.15,  -4.00,  -3.01,  -4.76,  -3.96,  -7.60,  -7.35, -99.99,  -3.43,  -5.41,  -4.79,   2.18,  -3.02, -99.99, -99.99,  -4.98,   2.56,  -0.55,  -2.14,  -1.56,   0.47,  -0.73,  -4.09, -99.99,  -5.99,  -3.09,  -2.15,  -5.16,  -4.77,  -1.82,  -0.82,  10.93,   0.36,  -3.88,  -3.34,  -0.68,  -0.35
195409,   3.30,   3.02, -99.99,   1.21,   5.35,   3.91,   5.48,   4.49,   5.37,   2.00, -99.99,   5.49,   2.10,   7.13,   0.94,   4.77,   6.00,  -1.38,   7.40, -99.99,   5.07,   6.66,  13.73,   2.46,   2.65, -99.99, -99.99,   8.47,   7.35,   9.96,   1.57,   1.33,   8.26,   0.01,   5.81, -99.99,  -0.40,   3.58,   8.75,   5.18,   3.39,   1.66,   4.72,   9.16,   3.64,   0.13,   5.74,   2.59,   7.18
195410,  -0.50,  -2.67, -99.99,  -1.54,  -2.66,  -5.93,  -6.33,  -3.79,  -1.75,  -0.39, -99.99,   0.63,  -2.13,  -4.41,  -1.37,  -1.88,   2.43,  -0.86,   0.26, -99.99,   1.37,  -2.83,  -0.42,   0.22,  -0.99, -99.99, -99.99,  -1.17,  -5.37,  -2.08,  -4.14,  -0.85,   1.84,  -0.02,   3.04, -99.99,  -2.18,  -5.35,   3.36,  -0.68,   2.39,  -3.62,  -2.65,  -1.55,   0.65,  -7.46,   2.97,  -3.25,   2.12
195411,   7.96,   5.44, -99.99,   6.45,   1.32,   3.96,   8.86,   5.74,   7.33,   3.46, -99.99,  11.34,  11.78,  13.44,   7.90,   9.72,  13.89,   2.41,  13.92, -99.99,   9.21,   9.48,   3.87,   7.98,   9.85, -99.99, -99.99,   9.81,  19.28,   6.96,   5.19,   3.40,   4.47,   3.18,  18.18, -99.99,  20.27,  21.20,  13.44,  11.20,  10.67,   7.77,   7.51,   3.62,   9.41,   9.66,   1.98,  11.50,   4.44
195412,   3.97,   1.72, -99.99,   7.81,   7.29,   6.10,  10.21,   2.57,   2.72,   4.07, -99.99,   1.47,   6.39,   3.65,   4.30,   7.00,   1.90,  10.91,  12.07, -99.99,   5.49,   3.48,   7.57,  16.88,   7.40, -99.99, -99.99,   3.38,   9.97,   6.36,   3.17,   0.33,   6.93,   5.85,  -1.07, -99.99,   0.57,   4.03,   3.33,   5.35,  11.44,   5.16,   1.33,  13.94,   1.62,   9.00,  11.45,   8.92,   2.13
195501,  -5.69,   0.78, -99.99,  -4.27,   1.33,   2.97,  -2.60,  -1.33,  -1.63,   1.52, -99.99,  -4.38,  -2.86,  -2.78,   6.34,   1.61,   0.07,  -0.67,   3.40, -99.99,  -0.21,   4.39,   0.76,   8.86,   7.82, -99.99, -99.99,   3.29,  -3.53,   0.41,   1.17,   0.80,   2.24,   1.10,   3.24, -99.99,  -2.90,   0.79,  -0.13,  -4.19,   0.67,  -2.01,   1.71,   3.66,   0.21,  -1.24,   6.39,   0.08,  -3.03
195502,   3.75,   1.02, -99.99,   1.17,  -2.49,  10.81,   0.00,   5.38,   4.14,   2.37, -99.99,  -3.18,   3.13,   3.90,  12.38,   0.64,   2.73,   4.24,   3.48, -99.99,   3.92,   4.33,  -1.87,   2.24,   5.65, -99.99, -99.99,  -0.69,   7.17,   1.59,   3.32,   3.97,   9.52,   2.85,   4.26, -99.99,   4.98,   3.48,   7.78,   3.95,   5.07,   0.26,   0.72,   1.33,  -0.48,  -0.55,  -8.66,   5.41,   2.96
195503,  -2.02,  -0.61, -99.99,  -2.50,  -0.40,  -1.73,  -4.25,  -4.98,  -2.14,   0.53, -99.99,   0.93,   6.40,  -1.20,  -2.42,  -5.51,   0.37,  -3.72,   2.73, -99.99,  -0.01,  -3.80,   0.01,  -7.79,   9.60, -99.99, -99.99,   8.34,  -0.53,  -0.32,  -1.18,  -1.38,  -5.49,  -3.66,   4.62, -99.99,  -1.09,   0.31,   6.40,   0.47,  -0.35,  -2.57,  -1.68,  -1.02,  -0.93,   4.18,   0.69,   1.00,  -2.20
195504,   4.26,   4.10, -99.99,  -1.70,   8.73,   3.36,   6.24,   0.42,   1.35,  -0.12, -99.99,   4.23,  -0.57,   7.95,  -2.66,   2.51,   4.86,   0.64,   2.67, -99.99,   1.51,   4.24,   5.38,  -7.13,  -8.86, -99.99, -99.99,  -0.12,  -2.22,   0.57,   2.19,   1.97,  -3.79,   0.34,   6.07, -99.99,   6.61,  10.05,  -1.59,   5.02,   6.04,   1.74,   1.66,   7.98,  -0.60,  -0.58,  -2.55,  -2.63,  11.06
195505,   3.47,  -1.03, -99.99,   2.46,  -3.22,  -5.97,   1.91,  -4.46,  -0.10,   0.26, -99.99,   6.17,   2.40,   4.87,  -1.24,  -0.37,   1.84,  -3.41,   1.27, -99.99,  -1.41,  -0.54,  -1.53,  -1.00,  -1.83, -99.99, -99.99,   5.33,   7.81,  -1.51,  -0.58,   1.25,  -5.24,   1.97,  -1.87, -99.99,   9.70,   2.03,   4.83,   3.08,  -0.01,  -0.10,   2.65,  -0.25,   5.59,  -3.07,  -3.19,   0.20,  -5.07
195506,   0.70,   2.42, -99.99,   3.05,  -1.46,   1.51,   3.42,   8.45,   2.24,   2.64, -99.99,   6.44,  -0.88,  12.19,   1.62,   5.48,   3.75,   0.01,  12.26, -99.99,   4.40,   2.61,   9.41,  -2.06,   2.29, -99.99, -99.99,   0.11,   9.38,  11.15,   1.27,  -0.46,  -0.84,   3.07,   3.66, -99.99,  -2.82,  -0.10,  17.89,  11.09,   1.42,   0.43,   4.47,  -0.03,  -1.75,   5.30,   3.67,   8.44,  -2.01
195507,  -3.29,   1.16, -99.99,   0.24,   7.30,   0.02,  -0.33,  -0.49,   1.29,   3.12, -99.99,  -0.31,   0.03,  -2.07,   6.31,   2.71,  -0.08,   0.43,   0.47, -99.99,  -0.60,  -3.21,  17.40,  -1.82,  -2.93, -99.99, -99.99,  -4.37,  -2.73,   2.79,   3.41,   2.61,   2.55,   0.94,  -0.21, -99.99,  -9.33,  -2.76,  -9.91,  -3.32,  -1.58,   2.43,   1.86,   5.13,  -0.42,  -3.07,  -0.30,  -0.50,  -3.45
195508,   0.00,  -1.73, -99.99,  -0.77,   0.54,  -0.22,  -1.87,  -5.02,   1.23,  -1.03, -99.99,  -5.38,   0.32,   1.81,  15.46,  -2.08,   0.64,   1.84,   5.39, -99.99,  -0.23,   1.94,  -4.28,   8.98,   0.65, -99.99, -99.99,   5.78,   5.15,  -1.89,  -0.34,  -2.60,   1.58,  -1.28,  -4.25, -99.99,   3.25,   1.87,  -0.02,  -1.34,  -1.24,  -1.98,   1.27,  -2.50,   1.69,  -2.37,  -3.52,   0.40,  -1.00
195509,  -5.57,  -3.22, -99.99,  -1.52,   2.99,  -7.41,  -5.36,  -2.25,  -3.28,  -0.30, -99.99,  -8.41,  -2.87,  -2.70,   0.57,  -1.63,   0.35,  -1.83,   0.53, -99.99,  -0.56,  -6.43,   9.17,  -3.01,  -3.12, -99.99, -99.99,  -4.17,  -4.13,  -0.40,  -3.03,   0.01,   0.73,   1.33,  -2.85, -99.99,  -3.11,   0.77,  -1.67,  -0.26,  -1.97,  -4.50,   3.66,  -3.72,  -4.58,  -4.35,  -0.55,  -4.73,  -1.54
195510,  -1.94,  -0.16, -99.99,  -6.31,  -0.37,  -5.25,  -3.06,   0.68,  -3.11,  -1.47, -99.99,  -3.63,   1.11,  -2.44,  -3.11,  -1.55,  -3.16,   4.57,  -5.47, -99.99,  -2.32,  -6.16,  -4.91,   4.56,  -1.55, -99.99, -99.99,  -4.95,   0.76,  -1.10,  -1.29,  -1.15,  -1.53,   1.22,  -4.42, -99.99,  -2.70,  -2.45,  -1.01,  -2.98,  -3.12,   1.22,  -2.81,  -4.37,   0.19,  -3.60,  -7.40,  -1.56,  -0.24
195511,   2.22,   3.02, -99.99,   2.69,   2.62,   4.84,   1.65,   9.47,   3.32,  -0.09, -99.99,   8.15,   5.19,   6.50,   6.26,   2.44,   4.77,   0.93,   7.45, -99.99,   8.39,  12.03,   7.66,  10.90,   9.70, -99.99, -99.99,   9.02,  10.26,   7.50,   2.91,   1.57,   0.82,   2.42,   6.76, -99.99,   6.83,   5.01,   3.56,   7.50,   9.63,   1.05,   5.80,   0.59,  -0.15,  14.10,   6.93,   2.74,  -1.06
195512,  -1.07,   0.47, -99.99,   1.77,   1.52,   2.50,  -3.34,   3.81,  -0.42,   0.59, -99.99,   5.83,   5.94,   2.19,   1.86,   0.30,   2.32,   2.82,   1.85, -99.99,   3.54,   5.50,  -3.02,   7.68,   5.87, -99.99, -99.99,  -2.70,   7.77,   3.62,  -0.50,  -0.32,   2.22,  -2.90,   4.05, -99.99,   7.37,  -2.28,   8.16,   3.14,  -2.22,   2.03,  -1.46,   4.34,   1.04,   0.68,   2.05,   2.37,   1.55
195601,  -2.76,  -2.21, -99.99,   0.07,   0.21,  -5.25,  -5.66,  -0.74,  -3.95,  -1.94, -99.99, -12.64,  -6.07,  -4.74,  -7.01,  -1.77,  -4.66,   0.15,  -3.94, -99.99,  -4.36,  -5.72,  -6.97,  -7.03,  -5.58, -99.99, -99.99,  -2.67,   5.80,   0.30,  -0.63,   1.87,   4.48,  -2.50,  -3.64, -99.99,  -7.89,  -4.41,  -0.86,  -4.96,  -2.50,  -1.02,  -4.84,  -4.25,  -4.26,  -3.73,  -1.33,  -3.13,  -0.04
195602,   3.65,   1.70, -99.99,  -0.45,  -4.92,   2.72,   8.80,   6.66,   6.38,   0.84, -99.99,  11.01,   7.46,   3.54,   0.91,  -0.02,   4.78,  -6.05,   3.97, -99.99,   5.17,   5.96,   4.35,   4.19,   1.42, -99.99, -99.99,   6.24,  11.93,   3.79,   1.44,   0.15,   0.98,   1.91,   5.24, -99.99,  10.42,   6.37,   4.67,   7.38,   1.60,   5.47,   2.07,  -0.77,   2.33,   3.23,   6.31,   4.23,   3.65
195603,  -0.85,   1.42, -99.99,   4.38,   1.39,   7.49,  -2.01,   2.83,   4.11,  -0.29, -99.99,   5.21,   7.19,   5.56,   5.91,  -0.95,  11.76,   0.65,   9.73, -99.99,   3.93,   7.94,   4.56,  -1.16,   2.96, -99.99, -99.99,   1.17,   8.73,  11.41,   3.42,   0.24,   8.10,   0.77,  17.20, -99.99,  15.17,   6.40,  11.94,  10.64,   6.76,   2.30,  -0.01,   2.53,   2.13,   8.26,  23.94,   6.74,   9.84
195604,  -2.91,  -0.13, -99.99,   1.90,   7.05,   5.27,   2.07,   3.77,  -1.50,  -1.82, -99.99,  -6.56,   3.50,  -0.89,  -2.12,  -3.58,  -0.11,  -0.21,   3.62, -99.99,   2.75,  -2.57,  -5.06,   3.22,  -0.67, -99.99, -99.99,  -1.84,  -6.30,   3.71,  -2.48,  -0.88,  -6.80,   0.38,   5.10, -99.99,  -4.05,   5.88,  -3.55,   2.13,   1.48,  -0.10,  -2.08,  -1.02,  -1.13,  -8.25,  -8.06,   3.79,  -5.05
195605,  -2.55,  -3.22, -99.99,  -4.35,  -5.25,  -3.74,  -4.12,   3.73,  -6.30,  -4.48, -99.99,   1.44,  -1.91,  -6.39,  -3.20,  -6.49,  -4.12,  -3.23, -10.24, -99.99,  -3.21,  -7.69,  -5.75,  -6.01,  -4.05, -99.99, -99.99,  -7.83,  -3.78,  -7.02,  -1.18,  -1.11,  -5.79,  -2.48,   0.08, -99.99,  -3.59,  -6.15,  -5.45,  -4.51,  -6.30,  -3.14,  -5.31,   2.09,  -3.18,  -4.17,  -6.90,  -8.40,  -3.37
195606,  -0.75,   0.09, -99.99,   1.55,   0.48,   1.38,   0.34,   5.35,   0.75,   0.85, -99.99,   5.96,   3.03,   4.07,   5.67,  -0.97,   4.32,   3.91,   4.84, -99.99,   5.98,   4.44,   7.32,   3.54,   2.85, -99.99, -99.99,  -0.70,  10.20,   2.62,   1.94,   0.10,   4.22,  -0.32,  11.96, -99.99,  11.68,   4.85,  -0.68,   4.30,   1.43,   0.45,   2.01,   1.69,   3.48,  -2.68,   0.58,  -0.42,   2.71
195607,   1.00,   2.40, -99.99,   0.17,   1.81,  -0.22,   1.25,   7.01,   2.39,   0.10, -99.99,  -0.41,   3.26,   2.64,   0.54,   0.34,   5.52,   7.35,  10.83, -99.99,   8.47,   5.32,   4.55,   4.30,   8.62, -99.99, -99.99,   0.97,   2.21,   5.90,   4.94,   2.65,  -1.52,   0.55,   4.68, -99.99,   6.79,   5.76,  11.22,   4.36,   1.98,   2.98,   4.57,   4.30,   2.35,   2.62,   6.63,   2.55,  -1.77
195608,   0.79,  -2.41, -99.99,   1.37,  -3.29,   4.71,  -0.23,   3.64,   1.74,  -1.63, -99.99,  -5.20,  -3.35,  -4.17,  -3.02,  -3.42,  -4.32,  -4.39,  -2.59, -99.99,  -3.99,  -3.22,  -0.45,   8.14,  -1.94, -99.99, -99.99,   3.03,  -6.29,  -5.82,  -2.91,  -1.55,  10.63,   1.56,  -5.19, -99.99,  -6.52,  -3.01,  -7.64,  -7.78,  -5.90,  -0.71,  -3.43,  -3.34,  -0.73,  -6.96,  -5.40,  -4.19,  -5.13
195609,  -5.69,  -3.73, -99.99,  -2.43,  -4.37,   2.64,  -4.99,  -9.32,  -4.36,  -4.03, -99.99,  -4.25,  -3.88,  -6.82,   6.23,  -2.41,  -6.60,  -4.84,  -4.80, -99.99,  -3.47,  -7.47,  -2.41,  -5.51,  -4.44, -99.99, -99.99,  -5.38,  -2.25,  -5.87,  -4.20,  -3.89,  -7.01,  -1.57,  -6.98, -99.99,  -6.58,  -7.04, -13.22,  -9.37,  -4.33,  -1.78,  -4.85,  -4.72,  -5.97,  -3.46,  -1.55,  -4.93,   1.11
195610,  -0.95,  -0.38, -99.99,  -2.30,   2.72,   7.09,  -1.26,   3.41,  -2.72,  -0.12, -99.99,  -3.11,   0.73,   0.68,   1.94,   1.14,  -1.66,   2.08,   0.64, -99.99,   3.06,   3.33,  -0.21,   4.26,   1.54, -99.99, -99.99,  -0.91,   7.99,   0.19,   0.71,  -1.40,   1.12,   1.55,   3.22, -99.99,   2.87,   3.05,  -5.65,   1.25,   1.61,   1.81,   1.13,   1.22,  -1.69,   4.46,   1.64,   1.52,  -6.38
195611,  -1.30,  -0.89, -99.99,  -2.17,  -2.33,   7.51,  -2.74,  -1.03,  -1.88,  -1.61, -99.99,   3.50,  -2.60,  -3.94,  -3.11,  -2.07,  -4.31,   4.19,   1.23, -99.99,   1.38,  -1.54,  -4.32,   2.50,   7.73, -99.99, -99.99,  -0.55,   5.18,   4.50,  -0.06,   1.44,  -0.39,   0.18,   3.61, -99.99,   7.78,   1.73,  -4.92,  -3.01,  -1.33,   2.57,  -3.11,  -0.17,   1.01,  -4.21,   0.50,   2.22,  -2.57
